algorithm,seed,episode,global_timestep,episode_step,action_id,action_name,reward,done,truncated,accepted,abandoned,question_asked,over_budget,recommended,genre_recommended,user_type,step_count,obs_uncertainty,obs_engagement,obs_budget_ratio,obs_step_ratio,epsilon,cumulative_reward
q_learning,42,2136,11294,3,8,rec_drama,-0.20799999999999996,False,False,False,False,False,False,True,drama,novelty_seeking,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.197999999999999
q_learning,42,2136,11295,4,7,rec_comedy,-4.78,True,False,False,True,False,False,True,comedy,novelty_seeking,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,8.418
q_learning,42,2137,11296,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2137,11297,2,6,rec_action,-0.5299999999999999,False,False,False,False,False,False,True,action,action_focused,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.262
q_learning,42,2137,11298,3,8,rec_drama,6.792,False,False,True,False,False,False,True,drama,action_focused,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.053999999999998
q_learning,42,2137,11299,4,9,rec_scifi,-0.2799999999999999,False,False,False,False,False,False,True,scifi,action_focused,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,12.774
q_learning,42,2137,11300,5,1,q_exploratory,0.5680000000000002,False,False,False,False,True,False,False,,action_focused,5,0.6299999952316284,0.7200000286102295,0.6666666865348816,0.4166666567325592,0.05,13.341999999999999
q_learning,42,2137,11301,6,10,rec_documentary,6.72,False,False,True,False,False,False,True,documentary,action_focused,6,0.5099999904632568,0.800000011920929,0.6666666865348816,0.5,0.05,20.061999999999998
q_learning,42,2137,11302,7,4,q_fast_paced,0.5680000000000002,False,False,False,False,True,False,False,,action_focused,7,0.5600000023841858,0.7200000286102295,0.3333333432674408,0.5833333134651184,0.05,20.63
q_learning,42,2137,11303,8,5,q_calm,0.49600000000000016,False,False,False,False,True,False,False,,action_focused,8,0.6100000143051147,0.6399999856948853,0.0,0.6666666865348816,0.05,21.125999999999998
q_learning,42,2137,11304,9,7,rec_comedy,-0.4959999999999999,False,False,False,False,False,False,True,comedy,action_focused,9,0.6700000166893005,0.5600000023841858,0.0,0.75,0.05,20.63
q_learning,42,2137,11305,10,7,rec_comedy,-5.318,True,False,False,True,False,False,True,comedy,action_focused,10,0.7300000190734863,0.47999998927116394,0.0,0.8333333134651184,0.05,15.312
q_learning,42,2138,11306,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,question_sensitive,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2138,11307,2,6,rec_action,-0.5299999999999999,False,False,False,False,False,False,True,action,question_sensitive,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.262
q_learning,42,2138,11308,3,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,question_sensitive,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,5.91
q_learning,42,2138,11309,4,9,rec_scifi,-0.4239999999999998,False,False,False,False,False,False,True,scifi,question_sensitive,4,0.7599999904632568,0.6399999856948853,1.0,0.3333333432674408,0.05,5.486000000000001
q_learning,42,2138,11310,5,7,rec_comedy,-0.4959999999999999,False,False,False,False,False,False,True,comedy,question_sensitive,5,0.8199999928474426,0.5600000023841858,1.0,0.4166666567325592,0.05,4.990000000000001
q_learning,42,2138,11311,6,8,rec_drama,2.076,True,False,True,True,False,False,True,drama,question_sensitive,6,0.699999988079071,0.6399999856948853,1.0,0.5,0.05,7.066000000000001
q_learning,42,2139,11312,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2139,11313,2,6,rec_action,6.614,False,False,True,False,False,False,True,action,action_focused,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.05,13.405999999999999
q_learning,42,2139,11314,3,8,rec_drama,6.9,False,False,True,False,False,False,True,drama,action_focused,3,0.3400000035762787,1.0,1.0,0.25,0.05,20.305999999999997
q_learning,42,2139,11315,4,9,rec_scifi,-0.17199999999999993,False,False,False,False,False,False,True,scifi,action_focused,4,0.4000000059604645,0.9200000166893005,1.0,0.3333333432674408,0.05,20.133999999999997
q_learning,42,2139,11316,5,1,q_exploratory,0.6760000000000002,False,False,False,False,True,False,False,,action_focused,5,0.44999998807907104,0.8399999737739563,0.6666666865348816,0.4166666567325592,0.05,20.809999999999995
q_learning,42,2139,11317,6,6,rec_action,-4.816,True,False,False,True,False,False,True,action,action_focused,6,0.5099999904632568,0.7599999904632568,0.6666666865348816,0.5,0.05,15.993999999999996
q_learning,42,2140,11318,1,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,balanced_viewer,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,2140,11319,2,8,rec_drama,-0.4239999999999998,False,False,False,False,False,False,True,drama,balanced_viewer,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-0.7759999999999997
q_learning,42,2140,11320,3,6,rec_action,-0.4959999999999999,False,False,False,False,False,False,True,action,balanced_viewer,3,0.8799999952316284,0.5600000023841858,1.0,0.25,0.05,-1.2719999999999996
q_learning,42,2140,11321,4,8,rec_drama,-5.068,True,False,False,True,False,False,True,drama,balanced_viewer,4,0.9399999976158142,0.47999998927116394,1.0,0.3333333432674408,0.05,-6.339999999999999
q_learning,42,2141,11322,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,balanced_viewer,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2141,11323,2,6,rec_action,-0.5299999999999999,False,False,False,False,False,False,True,action,balanced_viewer,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.262
q_learning,42,2141,11324,3,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,balanced_viewer,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,5.91
q_learning,42,2141,11325,4,9,rec_scifi,6.72,False,False,True,False,False,False,True,scifi,balanced_viewer,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,12.629999999999999
q_learning,42,2141,11326,5,1,q_exploratory,0.5950000000000001,False,False,False,False,True,False,False,,balanced_viewer,5,0.6299999952316284,0.75,0.6666666865348816,0.4166666567325592,0.05,13.225
q_learning,42,2141,11327,6,8,rec_drama,-0.3969999999999999,False,False,False,False,False,False,True,drama,balanced_viewer,6,0.6899999976158142,0.6700000166893005,0.6666666865348816,0.5,0.05,12.828
q_learning,42,2141,11328,7,0,q_familiar,0.47800000000000004,False,False,False,False,True,False,False,,balanced_viewer,7,0.7400000095367432,0.6200000047683716,0.3333333432674408,0.5833333134651184,0.05,13.306
q_learning,42,2141,11329,8,0,q_familiar,-4.317,True,False,False,True,True,False,False,,balanced_viewer,8,0.7900000214576721,0.5699999928474426,0.0,0.6666666865348816,0.05,8.988999999999999
q_learning,42,2142,11330,1,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,2142,11331,2,8,rec_drama,6.72,False,False,True,False,False,False,True,drama,question_sensitive,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.368
q_learning,42,2142,11332,3,8,rec_drama,6.542,False,False,True,False,False,False,True,drama,question_sensitive,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,12.91
q_learning,42,2142,11333,4,9,rec_scifi,6.864,False,False,True,False,False,False,True,scifi,question_sensitive,4,0.4000000059604645,0.9599999785423279,1.0,0.3333333432674408,0.05,19.774
q_learning,42,2142,11334,5,1,q_exploratory,0.676,False,False,False,False,True,False,False,,question_sensitive,5,0.44999998807907104,0.8399999737739563,0.6666666865348816,0.4166666567325592,0.05,20.45
q_learning,42,2142,11335,6,10,rec_documentary,-0.31599999999999995,False,False,False,False,False,False,True,documentary,question_sensitive,6,0.5099999904632568,0.7599999904632568,0.6666666865348816,0.5,0.05,20.134
q_learning,42,2142,11336,7,9,rec_scifi,-0.3879999999999999,False,False,False,False,False,False,True,scifi,question_sensitive,7,0.5699999928474426,0.6800000071525574,0.6666666865348816,0.5833333134651184,0.05,19.746000000000002
q_learning,42,2142,11337,8,2,q_serious,0.4240000000000001,False,False,False,False,True,False,False,,question_sensitive,8,0.6200000047683716,0.5600000023841858,0.3333333432674408,0.6666666865348816,0.05,20.17
q_learning,42,2142,11338,9,6,rec_action,-0.568,False,False,False,False,False,False,True,action,question_sensitive,9,0.6800000071525574,0.47999998927116394,0.3333333432674408,0.75,0.05,19.602
q_learning,42,2142,11339,10,6,rec_action,6.2540000000000004,False,False,True,False,False,False,True,action,question_sensitive,10,0.5600000023841858,0.5600000023841858,0.3333333432674408,0.8333333134651184,0.05,25.856
q_learning,42,2142,11340,11,4,q_fast_paced,-4.184,True,False,False,True,True,False,False,,question_sensitive,11,0.6100000143051147,0.4399999976158142,0.0,0.9166666865348816,0.05,21.672
q_learning,42,2143,11341,1,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,2143,11342,2,8,rec_drama,-4.9239999999999995,True,False,False,True,False,False,True,drama,question_sensitive,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-5.276
q_learning,42,2144,11343,1,2,q_serious,0.5590000000000002,False,False,False,False,True,False,False,,novelty_seeking,1,0.75,0.7099999785423279,0.6666666865348816,0.0833333358168602,0.05,0.5590000000000002
q_learning,42,2144,11344,2,7,rec_comedy,6.711,False,False,True,False,False,False,True,comedy,novelty_seeking,2,0.6299999952316284,0.7900000214576721,0.6666666865348816,0.1666666716337204,0.05,7.2700000000000005
q_learning,42,2144,11345,3,6,rec_action,-0.3609999999999999,False,False,False,False,False,False,True,action,novelty_seeking,3,0.6899999976158142,0.7099999785423279,0.6666666865348816,0.25,0.05,6.909000000000001
q_learning,42,2144,11346,4,6,rec_action,-5.183,True,False,False,True,False,False,True,action,novelty_seeking,4,0.75,0.6299999952316284,0.6666666865348816,0.3333333432674408,0.05,1.7260000000000009
q_learning,42,2145,11347,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,question_sensitive,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2145,11348,2,6,rec_action,6.614,False,False,True,False,False,False,True,action,question_sensitive,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.05,13.405999999999999
q_learning,42,2145,11349,3,8,rec_drama,-0.20799999999999996,False,False,False,False,False,False,True,drama,question_sensitive,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.197999999999999
q_learning,42,2145,11350,4,9,rec_scifi,-4.78,True,False,False,True,False,False,True,scifi,question_sensitive,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,8.418
q_learning,42,2146,11351,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2146,11352,2,6,rec_action,6.614,False,False,True,False,False,False,True,action,action_focused,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.05,13.405999999999999
q_learning,42,2146,11353,3,8,rec_drama,-0.20799999999999996,False,False,False,False,False,False,True,drama,action_focused,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.197999999999999
q_learning,42,2146,11354,4,9,rec_scifi,-0.2799999999999999,False,False,False,False,False,False,True,scifi,action_focused,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,12.918
q_learning,42,2146,11355,5,1,q_exploratory,0.5680000000000002,False,False,False,False,True,False,False,,action_focused,5,0.6299999952316284,0.7200000286102295,0.6666666865348816,0.4166666567325592,0.05,13.485999999999999
q_learning,42,2146,11356,6,10,rec_documentary,-0.4239999999999998,False,False,False,False,False,False,True,documentary,action_focused,6,0.6899999976158142,0.6399999856948853,0.6666666865348816,0.5,0.05,13.062
q_learning,42,2146,11357,7,9,rec_scifi,-4.9959999999999996,True,False,False,True,False,False,True,scifi,action_focused,7,0.75,0.5600000023841858,0.6666666865348816,0.5833333134651184,0.05,8.065999999999999
q_learning,42,2147,11358,1,7,rec_comedy,-0.35199999999999987,False,False,False,False,False,False,True,comedy,action_focused,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,2147,11359,2,8,rec_drama,-4.9239999999999995,True,False,False,True,False,False,True,drama,action_focused,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-5.276
q_learning,42,2148,11360,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2148,11361,2,9,rec_scifi,-0.2799999999999999,False,False,False,False,False,False,True,scifi,action_focused,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.512
q_learning,42,2148,11362,3,8,rec_drama,-4.852,True,False,False,True,False,False,True,drama,action_focused,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,1.6599999999999993
q_learning,42,2149,11363,1,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,balanced_viewer,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,2149,11364,2,8,rec_drama,6.72,False,False,True,False,False,False,True,drama,balanced_viewer,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.368
q_learning,42,2149,11365,3,8,rec_drama,6.542,False,False,True,False,False,False,True,drama,balanced_viewer,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,12.91
q_learning,42,2149,11366,4,9,rec_scifi,-0.2799999999999999,False,False,False,False,False,False,True,scifi,balanced_viewer,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,12.63
q_learning,42,2149,11367,5,1,q_exploratory,0.5950000000000001,False,False,False,False,True,False,False,,balanced_viewer,5,0.6299999952316284,0.75,0.6666666865348816,0.4166666567325592,0.05,13.225000000000001
q_learning,42,2149,11368,6,6,rec_action,-0.3969999999999999,False,False,False,False,False,False,True,action,balanced_viewer,6,0.6899999976158142,0.6700000166893005,0.6666666865348816,0.5,0.05,12.828000000000001
q_learning,42,2149,11369,7,1,q_exploratory,0.47800000000000004,False,False,False,False,True,False,False,,balanced_viewer,7,0.7400000095367432,0.6200000047683716,0.3333333432674408,0.5833333134651184,0.05,13.306000000000001
q_learning,42,2149,11370,8,2,q_serious,0.433,False,False,False,False,True,False,False,,balanced_viewer,8,0.7900000214576721,0.5699999928474426,0.0,0.6666666865348816,0.05,13.739
q_learning,42,2149,11371,9,7,rec_comedy,-5.059,True,False,False,True,False,False,True,comedy,balanced_viewer,9,0.8500000238418579,0.49000000953674316,0.0,0.75,0.05,8.68
q_learning,42,2150,11372,1,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,action_focused,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,2150,11373,2,8,rec_drama,6.72,False,False,True,False,False,False,True,drama,action_focused,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.368
q_learning,42,2150,11374,3,8,rec_drama,-0.6019999999999999,False,False,False,False,False,False,True,drama,action_focused,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,5.766
q_learning,42,2150,11375,4,9,rec_scifi,-4.9239999999999995,True,False,False,True,False,False,True,scifi,action_focused,4,0.7599999904632568,0.6399999856948853,1.0,0.3333333432674408,0.05,0.8420000000000005
q_learning,42,2151,11376,1,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,balanced_viewer,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,2151,11377,2,8,rec_drama,-0.4239999999999998,False,False,False,False,False,False,True,drama,balanced_viewer,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-0.7759999999999997
q_learning,42,2151,11378,3,3,q_light,0.4510000000000001,False,False,False,False,True,False,False,,balanced_viewer,3,0.8700000047683716,0.5899999737739563,0.6666666865348816,0.25,0.05,-0.32499999999999957
q_learning,42,2151,11379,4,0,q_familiar,0.406,False,False,False,False,True,False,False,,balanced_viewer,4,0.9200000166893005,0.5400000214576721,0.3333333432674408,0.3333333432674408,0.05,0.08100000000000046
q_learning,42,2151,11380,5,2,q_serious,0.36100000000000004,False,False,False,False,True,False,False,,balanced_viewer,5,0.9700000286102295,0.49000000953674316,0.0,0.4166666567325592,0.05,0.4420000000000005
q_learning,42,2151,11381,6,9,rec_scifi,-0.631,False,False,False,False,False,False,True,scifi,balanced_viewer,6,1.0,0.4099999964237213,0.0,0.5,0.05,-0.1889999999999995
q_learning,42,2151,11382,7,7,rec_comedy,-0.703,False,False,False,False,False,False,True,comedy,balanced_viewer,7,1.0,0.33000001311302185,0.0,0.5833333134651184,0.05,-0.8919999999999995
q_learning,42,2151,11383,8,10,rec_documentary,-0.775,False,False,False,False,False,False,True,documentary,balanced_viewer,8,1.0,0.25,0.0,0.6666666865348816,0.05,-1.6669999999999994
q_learning,42,2151,11384,9,6,rec_action,6.297,False,False,True,False,False,False,True,action,balanced_viewer,9,0.8799999952316284,0.33000001311302185,0.0,0.75,0.05,4.630000000000001
q_learning,42,2151,11385,10,7,rec_comedy,-0.775,False,False,False,False,False,False,True,comedy,balanced_viewer,10,0.9399999976158142,0.25,0.0,0.8333333134651184,0.05,3.855000000000001
q_learning,42,2151,11386,11,7,rec_comedy,-5.597,True,False,False,True,False,False,True,comedy,balanced_viewer,11,1.0,0.17000000178813934,0.0,0.9166666865348816,0.05,-1.7419999999999995
q_learning,42,2152,11387,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2152,11388,2,6,rec_action,6.614,False,False,True,False,False,False,True,action,action_focused,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.05,13.405999999999999
q_learning,42,2152,11389,3,8,rec_drama,-0.20799999999999996,False,False,False,False,False,False,True,drama,action_focused,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.197999999999999
q_learning,42,2152,11390,4,9,rec_scifi,6.864,False,False,True,False,False,False,True,scifi,action_focused,4,0.4000000059604645,0.9599999785423279,1.0,0.3333333432674408,0.05,20.061999999999998
q_learning,42,2152,11391,5,1,q_exploratory,0.7120000000000001,False,False,False,False,True,False,False,,action_focused,5,0.44999998807907104,0.8799999952316284,0.6666666865348816,0.4166666567325592,0.05,20.773999999999997
q_learning,42,2152,11392,6,6,rec_action,-0.2799999999999999,False,False,False,False,False,False,True,action,action_focused,6,0.5099999904632568,0.800000011920929,0.6666666865348816,0.5,0.05,20.493999999999996
q_learning,42,2152,11393,7,4,q_fast_paced,-3.1639999999999997,True,False,False,True,True,False,False,,action_focused,7,0.3799999952316284,0.8799999952316284,0.3333333432674408,0.5833333134651184,0.05,17.33
q_learning,42,2153,11394,1,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,action_focused,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,2153,11395,2,8,rec_drama,-0.4239999999999998,False,False,False,False,False,False,True,drama,action_focused,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-0.7759999999999997
q_learning,42,2153,11396,3,6,rec_action,6.648,False,False,True,False,False,False,True,action,action_focused,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,5.872
q_learning,42,2153,11397,4,9,rec_scifi,6.72,False,False,True,False,False,False,True,scifi,action_focused,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,12.591999999999999
q_learning,42,2153,11398,5,1,q_exploratory,0.5680000000000002,False,False,False,False,True,False,False,,action_focused,5,0.6299999952316284,0.7200000286102295,0.6666666865348816,0.4166666567325592,0.05,13.159999999999998
q_learning,42,2153,11399,6,9,rec_scifi,-0.4239999999999998,False,False,False,False,False,False,True,scifi,action_focused,6,0.6899999976158142,0.6399999856948853,0.6666666865348816,0.5,0.05,12.735999999999999
q_learning,42,2153,11400,7,7,rec_comedy,-0.4959999999999999,False,False,False,False,False,False,True,comedy,action_focused,7,0.75,0.5600000023841858,0.6666666865348816,0.5833333134651184,0.05,12.239999999999998
q_learning,42,2153,11401,8,5,q_calm,0.35200000000000015,False,False,False,False,True,False,False,,action_focused,8,0.800000011920929,0.47999998927116394,0.3333333432674408,0.6666666865348816,0.05,12.591999999999999
q_learning,42,2153,11402,9,2,q_serious,0.28000000000000014,False,False,False,False,True,False,False,,action_focused,9,0.8500000238418579,0.4000000059604645,0.0,0.75,0.05,12.871999999999998
q_learning,42,2153,11403,10,8,rec_drama,-5.212,True,False,False,True,False,False,True,drama,action_focused,10,0.9100000262260437,0.3199999928474426,0.0,0.8333333134651184,0.05,7.659999999999998
q_learning,42,2154,11404,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2154,11405,2,6,rec_action,6.614,False,False,True,False,False,False,True,action,action_focused,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.05,13.405999999999999
q_learning,42,2154,11406,3,8,rec_drama,-0.20799999999999996,False,False,False,False,False,False,True,drama,action_focused,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.197999999999999
q_learning,42,2154,11407,4,9,rec_scifi,6.864,False,False,True,False,False,False,True,scifi,action_focused,4,0.4000000059604645,0.9599999785423279,1.0,0.3333333432674408,0.05,20.061999999999998
q_learning,42,2154,11408,5,1,q_exploratory,-3.7880000000000003,True,False,False,True,True,False,False,,action_focused,5,0.44999998807907104,0.8799999952316284,0.6666666865348816,0.4166666567325592,0.05,16.273999999999997
q_learning,42,2155,11409,1,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,balanced_viewer,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,2155,11410,2,8,rec_drama,-0.4239999999999998,False,False,False,False,False,False,True,drama,balanced_viewer,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-0.7759999999999997
q_learning,42,2155,11411,3,6,rec_action,-0.4959999999999999,False,False,False,False,False,False,True,action,balanced_viewer,3,0.8799999952316284,0.5600000023841858,1.0,0.25,0.05,-1.2719999999999996
q_learning,42,2155,11412,4,8,rec_drama,6.5760000000000005,False,False,True,False,False,False,True,drama,balanced_viewer,4,0.7599999904632568,0.6399999856948853,1.0,0.3333333432674408,0.05,5.304000000000001
q_learning,42,2155,11413,5,7,rec_comedy,-0.4959999999999999,False,False,False,False,False,False,True,comedy,balanced_viewer,5,0.8199999928474426,0.5600000023841858,1.0,0.4166666567325592,0.05,4.808000000000002
q_learning,42,2155,11414,6,8,rec_drama,-0.5679999999999998,False,False,False,False,False,False,True,drama,balanced_viewer,6,0.8799999952316284,0.47999998927116394,1.0,0.5,0.05,4.240000000000002
q_learning,42,2155,11415,7,9,rec_scifi,6.5040000000000004,False,False,True,False,False,False,True,scifi,balanced_viewer,7,0.7599999904632568,0.5600000023841858,1.0,0.5833333134651184,0.05,10.744000000000003
q_learning,42,2155,11416,8,6,rec_action,6.5760000000000005,False,False,True,False,False,False,True,action,balanced_viewer,8,0.6399999856948853,0.6399999856948853,1.0,0.6666666865348816,0.05,17.320000000000004
q_learning,42,2155,11417,9,3,q_light,0.4510000000000001,False,False,False,False,True,False,False,,balanced_viewer,9,0.6899999976158142,0.5899999737739563,0.6666666865348816,0.75,0.05,17.771000000000004
q_learning,42,2155,11418,10,8,rec_drama,-0.5409999999999999,False,False,False,False,False,False,True,drama,balanced_viewer,10,0.75,0.5099999904632568,0.6666666865348816,0.8333333134651184,0.05,17.230000000000004
q_learning,42,2155,11419,11,5,q_calm,1.0570000000000002,False,False,False,False,True,False,False,,balanced_viewer,11,0.6200000047683716,0.5699999928474426,0.3333333432674408,0.9166666865348816,0.05,18.287000000000003
q_learning,42,2155,11420,12,0,q_familiar,0.388,True,True,False,False,True,False,False,,balanced_viewer,12,0.6700000166893005,0.5199999809265137,0.0,1.0,0.05,18.675000000000004
q_learning,42,2156,11421,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2156,11422,2,6,rec_action,-0.5299999999999999,False,False,False,False,False,False,True,action,action_focused,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.262
q_learning,42,2156,11423,3,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,action_focused,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,5.91
q_learning,42,2156,11424,4,9,rec_scifi,-0.4239999999999998,False,False,False,False,False,False,True,scifi,action_focused,4,0.7599999904632568,0.6399999856948853,1.0,0.3333333432674408,0.05,5.486000000000001
q_learning,42,2156,11425,5,7,rec_comedy,6.648,False,False,True,False,False,False,True,comedy,action_focused,5,0.6399999856948853,0.7200000286102295,1.0,0.4166666567325592,0.05,12.134
q_learning,42,2156,11426,6,7,rec_comedy,-5.1739999999999995,True,False,False,True,False,False,True,comedy,action_focused,6,0.699999988079071,0.6399999856948853,1.0,0.5,0.05,6.960000000000001
q_learning,42,2157,11427,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,question_sensitive,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2157,11428,2,6,rec_action,-5.03,True,False,False,True,False,False,True,action,question_sensitive,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,1.7619999999999996
q_learning,42,2158,11429,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,2158,11430,2,6,rec_action,6.614,False,False,True,False,False,False,True,action,action_focused,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.05,13.405999999999999
q_learning,42,2158,11431,3,6,rec_action,6.65,False,False,True,False,False,False,True,action,action_focused,3,0.3400000035762787,1.0,1.0,0.25,0.05,20.055999999999997
q_learning,42,2158,11432,4,9,rec_scifi,6.9,False,False,True,False,False,False,True,scifi,action_focused,4,0.2199999988079071,1.0,1.0,0.3333333432674408,0.05,26.955999999999996
q_learning,42,2158,11433,5,8,rec_drama,-0.17199999999999993,False,False,False,False,False,False,True,drama,action_focused,5,0.2800000011920929,0.9200000166893005,1.0,0.4166666567325592,0.05,26.783999999999995
q_learning,42,2158,11434,6,8,rec_drama,-4.994,True,False,False,True,False,False,True,drama,action_focused,6,0.3400000035762787,0.8399999737739563,1.0,0.5,0.05,21.789999999999996
q_learning,42,2159,11435,1,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,2159,11436,2,8,rec_drama,-4.9239999999999995,True,False,False,True,False,False,True,drama,question_sensitive,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-5.276
